,age_at_enrollment,admission_grade,total_units_approved,scholarship_holder,debtor,target
1142,-0.4303628237699172,0.2639353995753126,-0.1916806983851333,0,0,0
1143,-0.6939730878554988,1.8730109756282796,0.4794672316946684,1,1,2
1144,-0.4303628237699172,-0.30234870873517516,-0.35946768090508374,1,0,1
1145,-0.16675255968433558,-1.6213763268730155,0.14389326665476757,0,0,2
1146,-0.6939730878554988,0.40205347477299225,-1.533976558544737,0,0,1
1147,-0.2985576917271264,-1.863082958468955,-0.02389371586518287,0,0,2
1148,-0.6939730878554988,-0.7719501644072858,0.4794672316946684,0,0,1
1149,-0.6939730878554988,0.4711125123718321,0.8150411967345693,0,0,2
1150,-0.6939730878554988,-0.5854907628904181,0.4794672316946684,1,0,2
1151,-0.562167955812708,1.6105866327526892,-1.533976558544737,0,0,0
1152,-0.562167955812708,-1.3244224651980046,-0.5272546634250341,0,0,1
1153,-0.562167955812708,0.03604057549914038,0.14389326665476757,0,0,1
1154,-0.562167955812708,-0.4473726876927384,0.8150411967345693,0,0,2
1155,-0.562167955812708,-0.6683616080090261,-0.1916806983851333,0,0,1
1156,-0.562167955812708,-0.4404667839328548,-0.862828628464935,0,0,0
1157,-0.2985576917271264,-0.5716789553706499,0.4794672316946684,1,0,2
1158,-0.4303628237699172,0.2639353995753126,0.14389326665476757,1,0,2
1159,-0.4303628237699172,-0.9929390847235735,0.14389326665476757,1,0,2
1160,2.3375449491286897,-0.6752675117689096,0.14389326665476757,0,0,2
1161,1.1512987607435725,0.20868816949623997,0.311680249174718,0,0,1
1162,-0.6939730878554988,0.33299443717415245,0.8150411967345693,0,0,2
1163,1.546714156871945,-2.0702600712654746,0.4794672316946684,1,0,2
1164,1.1512987607435725,0.20868816949623997,-0.862828628464935,0,1,0
1165,1.8103244209575264,1.451750846275357,1.6539761093343215,0,0,2
1166,0.8876884966579909,-1.6282822306328992,0.8150411967345693,0,0,0
1167,-0.034947427641544786,0.008416960459604059,0.311680249174718,0,0,2
1168,-0.4303628237699172,-0.20566605609679903,0.4794672316946684,1,0,0
1169,-0.2985576917271264,-0.3852195538537822,-0.1916806983851333,0,0,2
1170,-0.562167955812708,-0.6131143779299544,0.14389326665476757,0,0,2
1171,-0.6939730878554988,-0.39212545761366674,0.8150411967345693,1,0,2
1172,-0.6939730878554988,-0.5164317252915782,-1.198402593504836,0,0,0
1173,0.09685770440124603,-0.8133855869665894,-0.02389371586518287,0,0,1
1174,-0.16675255968433558,0.22249997701600713,-0.1916806983851333,0,0,2
1175,-0.6939730878554988,0.20868816949623997,-0.35946768090508374,0,0,0
1176,-0.6939730878554988,-0.005394847060163122,0.311680249174718,0,0,2
1177,-0.2985576917271264,2.8674611170515734,0.14389326665476757,0,0,2
1178,1.9421295530003173,0.20868816949623997,-0.6950416459449846,0,1,0
1179,-0.562167955812708,-0.28853690121540704,0.9828281792545197,1,0,2
1180,1.6785192889147356,-1.1724925824805565,-0.35946768090508374,0,0,0
1181,-0.6939730878554988,0.008416960459604059,-0.1916806983851333,0,0,2
1182,-0.562167955812708,-1.2760811388788165,0.6472542142146189,0,0,2
1183,-0.2985576917271264,0.7749722778067257,0.6472542142146189,0,1,0
1184,-0.562167955812708,-2.1393191088643144,0.4794672316946684,0,0,1
1185,-0.6939730878554988,-0.1711365372973791,0.311680249174718,1,0,2
1186,2.8647654772998528,-0.48190220649215837,1.9895500743742225,0,0,1
1187,-0.4303628237699172,0.36752395597357235,-1.198402593504836,0,0,0
1188,-0.6939730878554988,-0.4335608801729703,0.14389326665476757,0,1,2
1189,-0.6939730878554988,0.3882416672532231,0.4794672316946684,1,0,2
1190,0.22866283644403682,0.8992785454846383,-1.533976558544737,0,0,0
1191,-0.562167955812708,-0.1711365372973791,0.8150411967345693,0,0,2
1192,-0.6939730878554988,1.037396620682318,-1.533976558544737,1,0,2
1193,2.073934685043108,0.20868816949623997,2.6606980044540243,0,0,2
1194,0.7558833646152,1.1755146958799976,3.667419899573727,0,0,2
1195,-0.6939730878554988,0.10509961309798022,0.6472542142146189,0,0,1
1196,-0.034947427641544786,0.8992785454846383,-1.198402593504836,0,0,0
1197,-0.2985576917271264,-0.9031623358450809,-0.35946768090508374,0,0,0
1198,-0.6939730878554988,0.7059132402078859,0.4794672316946684,0,0,2
1199,-0.034947427641544786,0.8992785454846383,0.4794672316946684,0,0,2
1200,-0.6939730878554988,1.748704707950369,0.4794672316946684,0,0,2
1201,1.1512987607435725,-0.999844988483457,0.311680249174718,0,0,2
1202,0.7558833646152,-1.7940239208701152,-0.6950416459449846,0,1,0
1203,-0.4303628237699172,-1.0136567960032252,-0.02389371586518287,1,1,2
1204,0.6240782325724092,-0.8962564320851973,-1.3661895760247864,0,0,0
1205,0.4922731005296184,0.20868816949623997,-0.35946768090508374,0,0,2
1206,-0.16675255968433558,-0.3783136500938986,2.4929110219340735,0,1,2
1207,1.8103244209575264,-0.48190220649215837,0.4794672316946684,0,1,1
1208,0.6240782325724092,0.20868816949623997,-1.3661895760247864,0,0,0
1209,2.6011552132142715,-0.08826569217877112,-0.1916806983851333,0,1,0
1210,1.1512987607435725,0.0705700942985603,-1.533976558544737,0,0,0
1211,-0.4303628237699172,-0.951503662164269,-0.02389371586518287,1,0,1
1212,1.546714156871945,-0.48190220649215837,1.1506151617744702,1,0,2
1213,-0.2985576917271264,-0.6338320892096062,-0.35946768090508374,0,0,2
1214,-0.6939730878554988,-0.39212545761366674,0.6472542142146189,1,0,1
1215,-0.6939730878554988,2.9503319621701802,0.9828281792545197,1,0,2
1216,-0.6939730878554988,-0.6407379929694897,-0.02389371586518287,0,0,2
1217,-0.16675255968433558,-0.35759593881424684,0.4794672316946684,0,0,2
1218,-0.562167955812708,0.09128780557821303,0.8150411967345693,0,0,2
1219,-0.6939730878554988,0.3606180522136868,0.14389326665476757,1,0,2
1220,-0.562167955812708,0.5056420311712521,-1.533976558544737,0,1,0
1221,-0.6939730878554988,-0.24710147865610252,0.9828281792545197,1,0,2
1222,1.0194936287007816,-0.36450184257413043,-1.533976558544737,0,1,0
1223,1.2831038927863632,0.20868816949623997,0.311680249174718,1,1,2
1224,-0.562167955812708,-0.03301846209969945,1.1506151617744702,1,0,2
1225,-0.6939730878554988,2.2597415861817822,0.4794672316946684,1,0,2
1226,-0.034947427641544786,1.6796456703515292,-0.1916806983851333,0,0,2
1227,-0.4303628237699172,0.7611604702869585,0.311680249174718,0,0,2
1228,-0.6939730878554988,-0.03301846209969945,1.1506151617744702,0,0,2
1229,-0.2985576917271264,0.8992785454846383,0.6472542142146189,0,1,1
1230,-0.16675255968433558,-1.0136567960032252,0.14389326665476757,1,0,2
1231,-0.4303628237699172,0.022228767979372222,0.4794672316946684,0,1,2
1232,-0.034947427641544786,0.20868816949623997,0.4794672316946684,0,0,2
1233,-0.562167955812708,-0.8271973944863575,0.4794672316946684,0,0,2
1234,-0.562167955812708,0.31227672589449973,0.8150411967345693,0,0,2
1235,0.3604679684868276,-0.08826569217877112,-0.6950416459449846,0,0,0
1236,-0.6939730878554988,-0.012300750820047694,0.9828281792545197,0,0,2
1237,-0.6939730878554988,0.37442985973345594,-1.3661895760247864,0,0,0
1238,-0.4303628237699172,1.5898689214730366,0.4794672316946684,0,0,2
1239,-0.562167955812708,-2.2083781464631542,-1.533976558544737,0,0,0
1240,1.1512987607435725,0.08438190181832748,-0.02389371586518287,0,0,0
1241,1.0194936287007816,0.20868816949623997,-0.6950416459449846,0,0,0
1242,0.22866283644403682,-1.863082958468955,-1.198402593504836,0,0,1
1243,-0.2985576917271264,2.273553393701551,0.14389326665476757,0,0,2
1244,1.0194936287007816,-1.863082958468955,-0.6950416459449846,0,0,0
1245,1.414909024829154,-0.7236088380880977,-1.198402593504836,0,0,0
1246,-0.6939730878554988,-0.48190220649215837,0.4794672316946684,1,0,2
1247,-0.562167955812708,-0.6890793192886778,-1.533976558544737,0,1,0
1248,-0.2985576917271264,0.8992785454846383,-1.198402593504836,0,1,1
1249,-0.6939730878554988,-0.6131143779299544,-0.1916806983851333,0,0,0
1250,-0.4303628237699172,1.831575553068976,0.4794672316946684,0,0,2
1251,-0.4303628237699172,0.06366419053867671,0.4794672316946684,0,0,2
1252,-0.6939730878554988,-0.5647730516107663,0.14389326665476757,1,0,2
1253,-0.562167955812708,-0.019206654579931284,0.14389326665476757,0,0,2
1254,-0.562167955812708,2.971049673449833,-0.862828628464935,0,0,1
1255,0.8876884966579909,-1.1724925824805565,-1.3661895760247864,1,0,0
1256,-0.562167955812708,-0.8271973944863575,0.4794672316946684,0,0,2
1257,-0.562167955812708,-0.5509612440909982,0.9828281792545197,0,0,2
1258,-0.562167955812708,-0.35759593881424684,0.8150411967345693,1,0,2
1259,-0.562167955812708,0.4434888973322958,0.4794672316946684,0,0,2
1260,-0.4303628237699172,0.30537082213461614,0.311680249174718,0,0,2
1261,0.22866283644403682,0.5539833574904391,-1.198402593504836,0,1,0
1262,-0.562167955812708,-0.28853690121540704,-1.533976558544737,0,0,0
1263,1.414909024829154,0.8992785454846383,0.4794672316946684,1,1,2
1264,-0.6939730878554988,-0.11588930721830744,0.8150411967345693,1,0,2
1265,-0.6939730878554988,-0.04683026961946761,1.1506151617744702,1,0,2
1266,-0.4303628237699172,-1.863082958468955,0.311680249174718,0,0,2
1267,-0.4303628237699172,-0.39212545761366674,0.8150411967345693,1,0,2
1268,-0.034947427641544786,0.5539833574904391,0.6472542142146189,0,1,1
1269,0.6240782325724092,-0.48190220649215837,-1.3661895760247864,0,0,0
1270,-0.6939730878554988,-0.9169741433648491,0.311680249174718,0,0,1
1271,-0.562167955812708,0.18797045821658723,-0.02389371586518287,0,0,2
1272,1.414909024829154,0.3537121484538032,-0.5272546634250341,0,0,0
1273,1.546714156871945,-0.4611844952125066,-1.533976558544737,0,0,0
1274,1.1512987607435725,-0.48190220649215837,0.14389326665476757,0,0,2
1275,-0.562167955812708,-0.26781918993575526,0.4794672316946684,0,0,2
1276,-0.6939730878554988,-0.5233376290514619,-0.02389371586518287,0,0,2
1277,1.546714156871945,0.8992785454846383,-0.02389371586518287,0,0,0
1278,0.09685770440124603,-0.7236088380880977,-0.1916806983851333,1,0,1
1279,-0.4303628237699172,-0.9653154696840371,0.4794672316946684,1,0,2
1280,-0.6939730878554988,0.4780184161317157,0.4794672316946684,1,0,2
1281,-0.4303628237699172,-0.7926678756869375,0.8150411967345693,1,0,2
1282,-0.6939730878554988,-0.7236088380880977,-1.533976558544737,0,0,0
1283,-0.6939730878554988,3.0539205185684404,0.14389326665476757,1,0,2
1284,-0.4303628237699172,-0.5440553403311146,-0.1916806983851333,1,0,2
1285,-0.562167955812708,-0.4059372651334349,0.4794672316946684,0,0,0
1286,-0.4303628237699172,0.40895937853287584,0.311680249174718,1,0,1
1287,-0.562167955812708,0.40205347477299225,0.4794672316946684,0,0,2
1288,-0.4303628237699172,-0.019206654579931284,-0.02389371586518287,0,0,2
1289,-0.16675255968433558,-1.4625405403956842,0.6472542142146189,0,0,2
1290,-0.6939730878554988,-0.6752675117689096,0.14389326665476757,1,0,1
1291,-0.562167955812708,0.8992785454846383,0.8150411967345693,0,0,2
1292,-0.16675255968433558,-0.48190220649215837,-0.6950416459449846,0,0,0
1293,-0.4303628237699172,-0.5164317252915782,0.14389326665476757,0,0,2
1294,1.414909024829154,1.8591991681085123,-1.533976558544737,0,1,0
1295,0.09685770440124603,0.20868816949623997,-1.3661895760247864,0,0,0
1296,0.3604679684868276,-1.3796696952770762,-1.533976558544737,0,0,0
1297,1.546714156871945,0.40205347477299225,-0.02389371586518287,0,0,0
1298,-0.16675255968433558,0.03604057549914038,0.14389326665476757,0,0,2
1299,0.3604679684868276,-0.2540073824159871,-0.35946768090508374,0,0,1
1300,-0.562167955812708,-0.34378413129447866,-1.0306156109848854,0,0,0
1301,-0.562167955812708,-0.8410092020061256,-1.533976558544737,0,0,0
1302,-0.4303628237699172,0.8992785454846383,-1.533976558544737,0,1,2
1303,-0.2985576917271264,-1.1034335448817167,1.486189126814371,0,1,2
1304,-0.562167955812708,0.4296770898125266,0.4794672316946684,1,0,2
1305,-0.6939730878554988,-0.27472509369563886,0.4794672316946684,0,0,2
1306,-0.034947427641544786,1.5898689214730366,2.157337056894173,1,0,2
1307,-0.6939730878554988,0.36752395597357235,0.14389326665476757,1,0,2
1308,-0.6939730878554988,-0.06754798089911936,0.8150411967345693,0,0,2
1309,-0.562167955812708,-0.5302435328113464,0.8150411967345693,0,0,2
1310,-0.2985576917271264,0.4711125123718321,1.6539761093343215,0,0,2
1311,-0.6939730878554988,-0.03301846209969945,0.4794672316946684,1,0,2
1312,0.09685770440124603,0.7887840853264949,0.4794672316946684,1,0,2
1313,-0.6939730878554988,0.13962913189740012,0.9828281792545197,0,0,0
1314,-0.6939730878554988,-0.5993025704101862,-0.02389371586518287,0,0,1
1315,-0.4303628237699172,0.1948763619764728,0.6472542142146189,0,0,2
1316,-0.562167955812708,-0.9238800471247336,-0.35946768090508374,0,0,1
1317,-0.6939730878554988,0.09128780557821303,-0.5272546634250341,1,0,0
1318,-0.562167955812708,0.20868816949623997,-0.35946768090508374,1,0,0
1319,-0.562167955812708,-0.35069003505436225,0.14389326665476757,0,0,2
1320,-0.6939730878554988,0.16725274693693645,0.4794672316946684,0,1,2
1321,-0.4303628237699172,-0.8064796832067057,0.4794672316946684,0,0,1
1322,-0.6939730878554988,-0.10207749969853928,1.1506151617744702,1,0,2
1323,-0.562167955812708,-0.6338320892096062,0.4794672316946684,1,0,2
1324,-0.6939730878554988,-0.5716789553706499,-0.5272546634250341,0,0,1
1325,-0.6939730878554988,0.8302195078857985,0.4794672316946684,0,0,2
1326,-0.2985576917271264,-1.9390478998276783,-0.5272546634250341,0,0,1
1327,-0.562167955812708,0.7404427590073058,-1.3661895760247864,0,1,0
1328,-0.2985576917271264,-0.9238800471247336,0.9828281792545197,0,0,2
1329,-0.6939730878554988,-0.9376918546445008,-0.35946768090508374,0,0,1
1330,-0.6939730878554988,0.10509961309798022,0.9828281792545197,1,0,2
1331,-0.6939730878554988,1.0926438507613905,0.9828281792545197,0,0,2
1332,-0.034947427641544786,0.7404427590073058,-1.3661895760247864,0,0,0
1333,-0.4303628237699172,-1.6213763268730155,-0.35946768090508374,0,0,1
1334,-0.6939730878554988,-0.2609132861758707,0.9828281792545197,0,0,2
1335,-0.562167955812708,-0.06754798089911936,0.14389326665476757,0,0,1
1336,0.4922731005296184,-0.36450184257413043,0.4794672316946684,1,0,1
1337,-0.562167955812708,1.0926438507613905,-0.02389371586518287,1,1,1
1338,-0.2985576917271264,-0.48190220649215837,0.14389326665476757,0,0,0
1339,-0.562167955812708,-0.5302435328113464,0.8150411967345693,1,0,2
1340,-0.2985576917271264,-0.4128431688933185,0.4794672316946684,1,0,2
1341,-0.6939730878554988,0.8578431229253347,-0.02389371586518287,0,0,2
1342,-0.4303628237699172,-0.9031623358450809,-0.02389371586518287,1,0,2
1343,-0.6939730878554988,-0.1642306335374955,0.14389326665476757,1,0,2
1344,-0.6939730878554988,-0.21947786361656718,0.4794672316946684,1,1,0
1345,-0.6939730878554988,-0.04683026961946761,0.4794672316946684,0,0,2
1346,-0.6939730878554988,-0.454278591452622,0.4794672316946684,1,0,2
1347,-0.562167955812708,-0.4473726876927384,0.4794672316946684,1,0,1
1348,-0.034947427641544786,1.2376678297189538,1.6539761093343215,0,1,1
1349,0.09685770440124603,0.8923726417247547,0.4794672316946684,1,0,2
1350,-0.562167955812708,0.4365829935724122,-1.533976558544737,0,0,2
1351,-0.6939730878554988,-0.06754798089911936,0.8150411967345693,0,0,2
1352,-0.562167955812708,0.4503948010921794,0.4794672316946684,0,0,2
1353,-0.562167955812708,0.06366419053867671,-1.533976558544737,0,0,0
1354,-0.4303628237699172,-1.4556346366357995,0.14389326665476757,1,0,1
1355,-0.4303628237699172,-0.18494834481714728,0.311680249174718,0,0,1
1356,0.3604679684868276,-1.6904353644718553,-0.862828628464935,0,0,0
1357,1.6785192889147356,-2.0702600712654746,-1.533976558544737,0,1,0
1358,-0.562167955812708,0.5332656462107864,-1.533976558544737,0,0,0
1359,0.4922731005296184,-0.9100682396049655,-1.533976558544737,0,0,0
1360,-0.6939730878554988,-0.6959852230485615,-1.3661895760247864,0,0,0
1361,-0.6939730878554988,-0.20566605609679903,0.8150411967345693,1,0,2
1362,0.6240782325724092,-0.6545498004892579,-1.533976558544737,0,0,0
1363,-0.2985576917271264,1.9213523019474685,-1.533976558544737,0,0,2
1364,-0.562167955812708,0.9683375830834781,0.4794672316946684,0,0,2
1365,0.3604679684868276,-0.48190220649215837,-1.533976558544737,0,1,0
1366,-0.4303628237699172,0.457300704852063,0.9828281792545197,0,0,0
1367,-0.562167955812708,-0.34378413129447866,0.8150411967345693,0,0,2
1368,-0.2985576917271264,-0.48190220649215837,-0.35946768090508374,0,0,0
1369,-0.034947427641544786,-0.8824446245654292,0.311680249174718,1,0,2
1370,0.7558833646152,-2.1738486276637343,0.4794672316946684,0,0,2
1371,-0.4303628237699172,-0.48190220649215837,0.8150411967345693,0,0,2
1372,-0.6939730878554988,-1.0965276411218332,0.4794672316946684,0,0,2
1373,-0.562167955812708,0.11200551685786381,0.14389326665476757,0,0,2
1374,-0.034947427641544786,0.20868816949623997,-0.5272546634250341,0,0,0
1375,-0.2985576917271264,-1.0965276411218332,-1.533976558544737,0,0,0
1376,-0.6939730878554988,-0.29544280497529063,-0.02389371586518287,0,0,1
1377,-0.6939730878554988,0.5125479349311356,-1.533976558544737,1,0,2
1378,-0.2985576917271264,0.2777472070950798,-1.3661895760247864,0,1,0
1379,-0.16675255968433558,-0.1366070184979592,-1.533976558544737,0,0,0
1380,-0.2985576917271264,-1.448728732875916,0.4794672316946684,0,0,2
1381,1.1512987607435725,0.0705700942985603,-1.533976558544737,0,0,0
1382,0.4922731005296184,-0.48190220649215837,3.667419899573727,0,0,2
1383,-0.6939730878554988,0.540171549970672,0.4794672316946684,0,0,2
1384,0.09685770440124603,-1.034374507282877,-0.1916806983851333,1,0,2
1385,-0.16675255968433558,-0.7512324531276341,-1.198402593504836,0,0,0
1386,-0.16675255968433558,-0.48190220649215837,-1.533976558544737,0,0,0
1387,-0.562167955812708,-0.5026199177718101,0.14389326665476757,0,0,2
1388,-0.562167955812708,-0.6821734155287943,-1.533976558544737,0,0,0
1389,-0.2985576917271264,-1.0067508922433406,-0.35946768090508374,0,0,1
1390,-0.6939730878554988,0.2777472070950798,1.1506151617744702,1,0,2
1391,-0.6939730878554988,0.2708413033351962,0.311680249174718,0,0,2
1392,-0.4303628237699172,0.5470774537305555,-1.533976558544737,0,1,0
1393,-0.562167955812708,0.008416960459604059,0.4794672316946684,0,0,2
1394,-0.562167955812708,-1.1586807749607886,0.311680249174718,0,1,2
1395,-0.6939730878554988,-1.2622693313590483,0.311680249174718,1,0,2
1396,-0.4303628237699172,0.7611604702869585,0.4794672316946684,0,0,1
1397,-0.16675255968433558,1.4310331349957042,1.1506151617744702,1,1,2
1398,1.0194936287007816,-0.27472509369563886,0.6472542142146189,0,0,2
1399,-0.562167955812708,1.0926438507613905,0.8150411967345693,1,0,2
1400,-0.6939730878554988,0.7818781815666114,-1.533976558544737,0,0,1
1401,-0.6939730878554988,-0.12279521097819103,0.311680249174718,1,0,2
1402,-0.2985576917271264,1.0235848131625507,0.14389326665476757,0,0,2
1403,-0.6939730878554988,0.25012359205554346,0.9828281792545197,1,0,2
1404,0.22866283644403682,0.20868816949623997,-1.533976558544737,0,1,0
1405,-0.2985576917271264,-1.863082958468955,-1.533976558544737,0,1,0
1406,-0.562167955812708,-0.5509612440909982,0.8150411967345693,1,0,2
1407,-0.562167955812708,-0.18494834481714728,0.14389326665476757,0,0,1
1408,-0.16675255968433558,-0.32997232377471053,-0.6950416459449846,0,0,0
1409,-0.562167955812708,1.5898689214730366,0.14389326665476757,0,0,2
1410,4.578232193856134,0.588512876289859,-1.533976558544737,0,0,0
1411,-0.562167955812708,0.022228767979372222,0.14389326665476757,1,0,2
1412,-0.034947427641544786,0.001511056699720468,1.1506151617744702,0,0,2
1413,-0.562167955812708,-0.005394847060163122,-0.35946768090508374,1,0,1
1414,-0.6939730878554988,0.03604057549914038,0.9828281792545197,0,0,2
1415,-0.4303628237699172,-0.34378413129447866,-0.02389371586518287,0,0,2
1416,-0.6939730878554988,-0.7719501644072858,-1.533976558544737,0,0,0
1417,-0.6939730878554988,-0.371407746334015,0.311680249174718,0,0,2
1418,-0.6939730878554988,-0.7305147418479814,0.14389326665476757,1,1,2
1419,0.09685770440124603,-0.48190220649215837,0.311680249174718,0,0,0
1420,-0.6939730878554988,0.022228767979372222,0.14389326665476757,0,0,0
1421,-0.562167955812708,-0.24019557489621893,-0.1916806983851333,1,0,1
1422,-0.562167955812708,-0.09517159593865569,0.4794672316946684,1,0,2
1423,-0.6939730878554988,-0.5854907628904181,0.4794672316946684,0,0,2
1424,-0.6939730878554988,0.17415865069682004,-0.02389371586518287,0,0,1
1425,-0.562167955812708,0.5263597424509028,-1.533976558544737,1,0,2
1426,-0.16675255968433558,0.8992785454846383,0.14389326665476757,0,0,2
1427,-0.562167955812708,0.4296770898125266,-0.35946768090508374,0,0,1
1428,-0.2985576917271264,0.4503948010921794,-0.35946768090508374,1,0,1
1429,-0.2985576917271264,-0.6269261854497216,0.311680249174718,1,0,2
1430,-0.6939730878554988,0.0705700942985603,0.8150411967345693,1,0,2
1431,-0.4303628237699172,-0.951503662164269,-0.6950416459449846,0,0,0
1432,-0.6939730878554988,-0.34378413129447866,0.311680249174718,1,0,1
1433,-0.562167955812708,2.0663762809050317,0.4794672316946684,0,0,2
1434,-0.6939730878554988,-0.1297011147380756,0.4794672316946684,1,0,1
1435,0.3604679684868276,-1.863082958468955,-0.1916806983851333,0,1,0
1436,-0.562167955812708,2.280459297461435,-0.862828628464935,0,1,1
1437,1.546714156871945,-1.7940239208701152,0.4794672316946684,0,0,2
1438,-0.562167955812708,-0.3783136500938986,0.4794672316946684,1,0,2
1439,-0.6939730878554988,-0.012300750820047694,-0.02389371586518287,0,0,2
1440,-0.562167955812708,0.40895937853287584,-0.1916806983851333,0,0,2
1441,0.22866283644403682,0.5056420311712521,4.170780847133578,0,0,2
1442,-0.6939730878554988,-0.4473726876927384,0.4794672316946684,0,0,2
1443,0.3604679684868276,1.182420599639881,-1.533976558544737,0,1,0
1444,1.414909024829154,-1.863082958468955,0.14389326665476757,0,0,2
1445,-0.6939730878554988,-0.8410092020061256,-1.533976558544737,0,0,0
1446,-0.6939730878554988,-1.0412804110427605,-1.533976558544737,0,0,0
1447,-0.6939730878554988,-0.10898340345842286,-0.35946768090508374,1,0,0
1448,-0.4303628237699172,0.8992785454846383,-0.5272546634250341,0,0,0
1449,0.22866283644403682,0.8992785454846383,0.9828281792545197,0,0,2
1450,-0.6939730878554988,0.05675828677879213,0.311680249174718,0,0,0
1451,-0.562167955812708,0.3191826296543833,2.3251240394141233,0,0,2
1452,-0.4303628237699172,-0.5233376290514619,-1.533976558544737,0,0,0
1453,-0.4303628237699172,0.20178226573635638,0.4794672316946684,1,0,2
1454,-0.4303628237699172,-0.8962564320851973,-0.1916806983851333,0,0,1
1455,-0.562167955812708,-0.9376918546445008,-1.533976558544737,1,0,0
1456,-0.4303628237699172,-0.6338320892096062,-0.02389371586518287,0,0,1
1457,-0.6939730878554988,-0.8755387208055456,0.4794672316946684,0,0,1
1458,-0.562167955812708,0.18797045821658723,-0.6950416459449846,0,0,1
1459,-0.4303628237699172,-1.034374507282877,-1.533976558544737,0,0,0
1460,0.09685770440124603,0.8992785454846383,-0.1916806983851333,0,0,0
1461,-0.4303628237699172,1.5898689214730366,0.311680249174718,0,0,2
1462,-0.562167955812708,-0.31616051625494235,-0.35946768090508374,0,0,1
1463,-0.034947427641544786,1.5898689214730366,-1.0306156109848854,0,0,0
1464,-0.4303628237699172,0.5539833574904391,0.311680249174718,0,0,1
1465,-0.2985576917271264,-0.7443265493677496,1.6539761093343215,0,0,2
1466,-0.4303628237699172,-0.454278591452622,-1.0306156109848854,0,0,0
1467,-0.2985576917271264,-0.28163099745552245,-0.1916806983851333,0,0,1
1468,-0.6939730878554988,1.9351641094672356,0.4794672316946684,1,0,2
1469,-0.6939730878554988,-0.24710147865610252,0.4794672316946684,0,0,2
1470,-0.6939730878554988,-0.19185424857703087,-0.02389371586518287,0,0,1
1471,-0.4303628237699172,0.20868816949623997,-0.02389371586518287,0,0,1
1472,-0.6939730878554988,-0.0537361733793512,0.4794672316946684,1,0,2
1473,-0.562167955812708,-0.4473726876927384,-1.533976558544737,0,0,0
1474,-0.4303628237699172,-0.22638376737645077,-0.5272546634250341,0,0,1
1475,-0.562167955812708,-0.30925461249505876,-0.02389371586518287,0,0,2
1476,1.2831038927863632,0.8440313154055656,-0.862828628464935,0,1,0
1477,-0.2985576917271264,0.29155901461484696,2.3251240394141233,0,0,2
1478,0.22866283644403682,-0.48190220649215837,-1.198402593504836,0,1,0
1479,-0.4303628237699172,-0.7097970305683295,-0.862828628464935,1,0,0
1480,-0.16675255968433558,1.5898689214730366,0.14389326665476757,1,0,0
1481,2.073934685043108,-0.6545498004892579,0.14389326665476757,0,0,2
1482,-0.2985576917271264,0.7335368552474223,0.4794672316946684,1,0,2
1483,-0.562167955812708,-0.18494834481714728,0.14389326665476757,1,0,2
1484,0.3604679684868276,-0.7581383568875176,0.4794672316946684,1,0,2
1485,-0.562167955812708,-0.3852195538537822,-0.02389371586518287,1,0,2
1486,-0.4303628237699172,1.0926438507613905,1.486189126814371,1,0,2
1487,0.22866283644403682,-2.1393191088643144,0.311680249174718,1,0,1
1488,0.09685770440124603,-0.1366070184979592,-1.533976558544737,0,0,0
1489,-0.4303628237699172,-0.06064207713923577,-0.02389371586518287,0,0,2
1490,0.7558833646152,1.9904113395463083,0.4794672316946684,0,0,2
1491,-0.4303628237699172,-0.7581383568875176,0.4794672316946684,0,0,2
1492,-0.4303628237699172,-1.1724925824805565,-0.5272546634250341,0,0,0
1493,0.09685770440124603,-2.056448263745706,-0.02389371586518287,1,0,2
1494,0.09685770440124603,-1.863082958468955,-1.533976558544737,0,1,0
1495,-0.034947427641544786,0.8992785454846383,0.14389326665476757,0,0,2
1496,-0.4303628237699172,0.0705700942985603,0.9828281792545197,0,0,2
1497,-0.562167955812708,-0.8064796832067057,0.311680249174718,0,0,2
1498,0.6240782325724092,1.5898689214730366,0.311680249174718,0,0,1
1499,-0.4303628237699172,2.280459297461435,0.311680249174718,1,0,2
1500,-0.6939730878554988,0.422771186052643,0.4794672316946684,0,0,2
1501,-0.4303628237699172,-0.5509612440909982,-1.3661895760247864,0,1,0
1502,1.2831038927863632,2.0042231470660754,0.14389326665476757,0,0,2
1503,1.546714156871945,2.5359777365771414,0.14389326665476757,0,0,1
1504,0.4922731005296184,0.20868816949623997,0.8150411967345693,0,0,1
1505,-0.562167955812708,-0.26781918993575526,-0.5272546634250341,0,0,0
1506,1.0194936287007816,2.280459297461435,-0.1916806983851333,1,0,1
1507,-0.562167955812708,0.6299482988491625,-1.533976558544737,0,0,2
1508,-0.16675255968433558,0.3951475710131067,2.6606980044540243,0,0,2
1509,2.073934685043108,0.08438190181832748,-1.533976558544737,0,0,0
1510,-0.16675255968433558,-0.019206654579931284,-1.533976558544737,0,0,0
1511,3.1283757413854345,1.5898689214730366,-0.1916806983851333,0,0,1
1512,-0.562167955812708,2.0249408583457282,-1.533976558544737,1,0,2
1513,-0.562167955812708,-0.7512324531276341,0.4794672316946684,0,0,2
1514,-0.562167955812708,-0.21947786361656718,-1.533976558544737,0,0,0
1515,-0.2985576917271264,1.797046034269556,4.170780847133578,1,0,2
1516,2.073934685043108,0.8992785454846383,-1.533976558544737,0,0,0
1517,-0.562167955812708,0.33990034093403604,2.3251240394141233,0,0,2
